,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
137,GOOG210625C02710000,2021-06-24 16:59:55,2710.0,0.05,0.0,0.8,0.0,0.0,3.0,29,0.5502974658203126,False,REGULAR,USD
138,GOOG210625C02720000,2021-06-23 18:33:13,2720.0,0.05,0.0,0.35,0.0,0.0,14.0,26,0.5195360546875,False,REGULAR,USD
139,GOOG210625C02730000,2021-06-18 15:14:08,2730.0,0.32,0.0,0.8,0.0,0.0,2.0,31,0.6052285571289064,False,REGULAR,USD
140,GOOG210625C02740000,2021-06-09 15:26:10,2740.0,1.1,0.0,1.05,0.0,0.0,1.0,6,0.6567417138671876,False,REGULAR,USD
141,GOOG210625C02750000,2021-06-23 18:06:14,2750.0,0.02,0.0,0.8,0.0,0.0,1.0,60,0.659183095703125,False,REGULAR,USD
142,GOOG210625C02760000,2021-06-08 13:42:37,2760.0,1.15,0.0,1.0,0.0,0.0,,1,0.7070341796875,False,REGULAR,USD
143,GOOG210625C02770000,2021-06-16 16:11:39,2770.0,0.4,0.0,1.0,0.0,0.0,1.0,2,0.7338893798828124,False,REGULAR,USD
144,GOOG210625C02780000,2021-06-15 16:08:26,2780.0,0.6,0.0,0.8,0.0,0.0,2.0,7,0.7382838671874999,False,REGULAR,USD
145,GOOG210625C02790000,2021-06-14 13:31:49,2790.0,0.63,0.0,0.8,0.0,0.0,,0,0.7641625146484375,False,REGULAR,USD
146,GOOG210625C02800000,2021-06-22 19:36:42,2800.0,0.05,0.0,0.8,0.0,0.0,5.0,12,0.790041162109375,False,REGULAR,USD
147,GOOG210625C02810000,2021-06-21 18:38:50,2810.0,0.05,0.0,0.8,0.0,0.0,9.0,8,0.815431533203125,False,REGULAR,USD
148,GOOG210625C02850000,2021-06-14 15:03:50,2850.0,0.2,0.0,1.0,0.0,0.0,2.0,5,0.9418951123046875,False,REGULAR,USD
149,GOOG210625C02890000,2021-06-14 13:30:03,2890.0,0.45,0.0,0.8,0.0,0.0,,7,1.0131885278320314,False,REGULAR,USD
150,GOOG210625C02910000,2021-06-15 14:03:03,2910.0,0.4,0.0,1.05,0.0,0.0,,36,1.0971724829101563,False,REGULAR,USD
151,GOOG210625C02920000,2021-06-18 14:43:06,2920.0,0.05,0.0,0.95,0.0,0.0,2.0,19,1.107426337890625,False,REGULAR,USD
152,GOOG210625C02990000,2021-06-15 14:33:47,2990.0,0.15,0.0,0.05,0.0,0.0,,10,0.9609378906249999,False,REGULAR,USD
